freelancer_id,project_id,skills_match,experience_years,project_budget,freelancer_rate,availability,previous_rating,interview_score,training_score,accepted
10383,53559,0.503,4,5113,55,0.636,2.89,63.3,44.2,0
10683,56181,0.921,3,5005,38,0.631,2.92,64.7,56.4,1
10304,52810,1.0,2,4823,64,0.76,4.02,95.7,76.4,0
10076,50725,0.191,3,8954,49,0.609,2.87,55.7,70.2,1
10081,50766,0.277,7,1645,56,0.863,3.67,67.1,49.5,0
10578,55311,1.0,1,5571,44,0.861,2.51,46.4,52.8,1
10694,56259,0.362,8,1538,83,0.459,3.14,74.6,89.6,0
10603,55504,1.0,1,2370,41,0.687,3.94,70.7,63.6,0
10743,56725,0.635,6,4478,70,0.59,4.31,81.7,91.8,0
10030,50308,0.439,3,2017,41,0.585,2.67,60.7,50.7,0
10407,53774,1.0,4,8644,40,0.949,2.81,47.5,53.2,1
10423,53909,0.612,1,4254,61,0.604,3.8,95.4,84.1,0
10137,51279,0.372,2,2671,40,0.862,3.21,46.2,42.3,0
10034,50349,0.924,6,6865,60,0.665,3.56,74.7,77.2,0
10518,54786,0.492,2,8313,31,0.722,1.73,44.3,47.3,1
10842,57628,1.0,5,5344,78,0.817,3.69,72.9,67.2,0
10481,54484,0.878,4,5400,75,0.581,3.8,88.2,96.5,1
10754,56812,0.437,7,7356,55,0.689,3.26,72.1,46.4,0
10948,58551,0.317,2,7782,42,0.609,3.46,60.7,41.8,1
10195,51792,0.444,5,2054,66,0.796,2.35,61.5,45.7,0
10552,55098,0.485,3,8758,74,0.63,3.86,87.8,59.6,0
10690,56228,0.244,6,3710,48,0.815,2.3,82.1,69.7,0
10396,53683,0.813,3,6693,38,0.656,2.71,58.0,45.4,1
10945,58524,0.234,4,3098,81,0.447,2.88,71.0,45.2,0
10763,56912,0.503,4,6476,63,0.466,4.04,87.1,80.6,1
10223,52054,0.302,4,3818,57,0.659,3.29,80.5,52.7,0
10244,52233,0.95,8,5825,65,0.57,3.41,86.6,78.3,1
10465,54340,0.278,5,5709,63,0.48,3.15,69.5,78.3,0
10006,50072,0.684,3,3726,56,0.646,3.49,67.1,67.2,1
10727,56569,0.513,2,2288,38,0.747,2.27,61.4,50.1,0
10299,52760,1.0,7,7144,83,0.618,3.58,79.7,87.9,0
10665,56010,0.659,2,1515,62,0.6,3.39,59.2,58.6,0
10903,58133,0.751,7,7480,72,0.632,4.17,87.0,83.8,0
10892,58024,0.99,5,2259,41,0.787,2.05,42.4,49.0,0
10872,57896,1.0,5,2389,42,0.636,2.02,45.5,56.3,1
10548,55060,1.0,3,1172,43,0.78,1.72,35.6,52.3,0
10725,56548,0.298,3,917,68,0.595,2.94,71.4,78.4,0
10303,52806,0.769,6,2763,55,0.687,3.47,62.7,58.4,0
10135,51261,0.56,6,4932,93,0.646,4.26,87.9,72.4,1
10181,51667,0.977,3,7865,36,0.683,1.66,39.6,26.4,0
10697,56290,0.371,2,2545,58,0.825,2.41,58.6,40.6,0
10953,58607,0.754,2,4247,62,0.624,3.1,70.8,75.4,0
10615,55604,1.0,2,8314,49,0.726,3.66,80.4,71.0,1
10567,55211,0.615,2,5352,64,0.697,2.5,73.7,44.8,0
10464,54327,0.96,4,8159,66,0.611,3.28,55.5,58.9,1
10238,52168,0.708,6,3081,89,0.624,4.14,89.9,95.0,0
10155,51446,0.913,2,6726,45,0.913,2.79,43.4,34.8,0
10453,54210,0.366,6,4990,58,0.647,2.51,64.8,60.4,0
10274,52534,0.862,5,6092,55,0.764,2.14,54.7,44.3,0
10698,56313,0.895,2,3656,51,0.923,2.77,47.6,55.4,1
10184,51696,0.222,3,5232,38,0.879,1.66,40.7,43.1,0
10312,52893,0.308,2,2938,59,0.689,2.62,67.8,52.3,1
10645,55831,0.623,4,6067,53,0.67,2.77,61.6,52.0,1
10116,51096,0.493,6,1914,70,0.56,3.61,80.2,89.8,1
10816,57375,0.684,4,8081,27,0.704,1.98,51.6,22.6,1
10792,57177,1.0,3,2582,57,0.703,3.09,74.0,54.2,1
10347,53204,0.845,4,958,23,0.908,1.86,38.4,37.6,1
10519,54792,0.437,6,3602,46,0.779,3.55,70.4,49.5,0
10177,51631,0.332,3,4080,70,0.587,3.79,77.9,87.9,0
10664,56006,1.0,8,5638,75,0.726,2.97,69.2,62.9,1
10203,51882,1.0,3,8794,48,0.721,3.26,75.9,77.3,1
10573,55273,1.0,5,3267,58,0.708,3.87,88.6,78.8,0
10729,56585,0.831,4,8605,45,0.776,2.74,61.1,61.5,0
10175,51613,0.443,4,3050,53,0.652,3.94,88.2,71.7,1
10101,50979,0.776,9,6153,36,0.621,2.49,63.9,63.1,1
10152,51414,0.881,2,6732,73,0.672,3.84,97.4,77.7,1
10770,56979,0.536,4,2825,63,0.603,4.11,75.4,55.6,0
10484,54506,0.451,1,6766,54,0.672,3.0,63.3,49.6,1
10089,50849,0.853,3,5454,64,0.608,3.41,81.8,64.2,1
10523,54831,0.333,0,6622,46,0.799,2.25,58.4,38.7,0
10540,54990,0.986,3,1083,74,0.634,4.14,100.0,100.0,0
10509,54724,0.567,3,8759,64,0.559,3.52,84.8,95.7,0
10311,52878,0.562,3,4273,39,0.702,2.32,68.0,33.3,0
10247,52272,0.89,1,3994,71,0.733,4.4,88.8,78.6,1
10260,52393,0.683,2,3608,64,0.621,3.6,81.6,63.5,0
10995,58972,0.218,4,4376,27,0.707,2.44,62.8,71.9,0
10407,53780,0.15,1,2603,34,0.759,2.36,52.3,40.4,0
10199,51831,0.903,2,4752,48,0.665,2.0,55.2,57.5,1
10441,54093,1.0,2,1628,28,0.759,1.87,34.0,49.5,0
10729,56578,0.793,4,8886,34,0.831,2.41,59.5,46.9,1
10476,54455,0.166,2,4564,47,0.766,3.08,52.1,57.0,0
10004,50048,0.392,5,2988,61,0.629,3.64,78.4,67.1,0
10559,55148,0.538,1,8564,72,0.565,4.44,97.9,76.7,0
10944,58522,0.888,6,1753,64,0.392,4.17,83.5,100.0,1
10145,51351,0.861,1,3309,39,0.665,2.17,47.3,40.6,0
10960,58669,0.462,2,2282,71,0.933,2.63,65.0,63.1,0
10132,51235,1.0,4,2412,62,0.841,2.55,44.9,66.4,0
10826,57476,0.671,3,2977,43,0.738,2.5,73.5,60.2,0
10540,54985,0.395,4,8062,70,0.521,4.13,100.0,83.3,0
10423,53916,0.332,5,7721,61,0.562,4.31,100.0,94.0,0
10046,50447,0.873,6,6796,54,0.549,3.83,74.2,71.5,1
10245,52249,0.486,2,1780,70,0.595,3.59,94.4,92.6,1
10188,51744,0.599,2,4381,24,0.695,1.92,36.7,36.7,0
10089,50845,0.337,6,6291,61,0.707,3.73,78.9,68.7,1
10531,54892,0.926,9,3708,71,0.468,4.26,85.6,69.6,1
10857,57759,1.0,5,4438,68,0.739,3.16,54.0,69.6,0
10662,55981,0.639,4,5873,52,0.662,3.03,52.5,59.5,1
10357,53290,1.0,2,5239,53,0.578,3.77,79.3,74.1,0
10293,52708,0.913,2,8620,20,0.722,2.19,40.6,47.0,1
10003,50040,0.255,6,1203,56,0.817,3.62,70.1,52.7,0
10263,52441,1.0,6,3057,41,0.985,1.95,44.5,44.3,0
10336,53104,0.436,2,4863,28,0.952,1.42,34.4,5.2,0
10802,57270,1.0,4,6123,58,0.61,3.1,63.7,38.1,1
10923,58337,0.606,2,2268,41,0.675,2.48,64.6,62.4,0
10071,50679,0.499,4,3525,44,0.53,2.33,60.5,48.6,0
10952,58591,0.354,4,6553,71,0.824,3.26,76.5,56.9,0
10957,58650,1.0,9,8888,72,0.69,2.94,68.9,65.6,1
10604,55509,1.0,8,2249,63,0.578,3.76,69.7,72.1,1
10139,51295,0.64,3,6319,57,0.697,3.29,67.8,71.1,0
10440,54092,0.329,7,1589,62,0.59,3.94,87.6,78.3,0
10887,57994,1.0,1,2483,60,0.585,2.3,68.9,54.8,0
10431,53985,0.886,0,5799,37,0.95,1.63,38.5,48.7,1
10950,58575,0.901,2,6382,62,0.662,3.02,73.2,59.4,1
10101,50972,0.253,2,7209,42,0.574,2.98,55.5,52.5,0
10369,53443,0.947,1,3241,46,0.605,3.2,60.9,76.8,1
10775,57020,1.0,1,4725,60,0.861,2.95,67.5,39.5,0
10649,55858,0.207,2,3067,41,0.747,2.5,48.8,43.8,0
10118,51113,0.689,4,8257,57,0.846,3.27,78.2,73.3,0
10430,53981,0.51,4,4145,49,0.747,3.78,74.6,64.5,0
10534,54926,1.0,2,4400,59,0.871,3.58,67.8,49.5,0
10082,50777,0.533,4,5583,56,0.64,3.23,49.6,56.1,1
10969,58746,0.46,5,4075,68,0.712,2.95,59.1,75.8,0
10244,52232,0.679,4,5606,79,0.554,3.66,83.1,71.1,1
10244,52229,0.351,7,7944,56,0.461,4.09,76.7,68.5,1
10237,52154,0.792,3,3697,58,0.758,2.65,58.8,58.6,1
10739,56674,0.774,4,4987,76,0.659,4.23,81.8,54.1,0
10523,54826,0.208,4,6731,56,0.872,1.89,66.3,46.3,0
10841,57617,0.845,3,6907,32,0.634,2.27,58.7,50.7,1
10464,54320,0.528,2,5431,70,0.623,3.19,62.2,72.7,0
10947,58542,0.92,6,7836,52,0.588,2.59,46.1,47.3,1
10839,57601,0.549,7,1998,79,0.519,3.39,94.1,79.4,0
10621,55667,0.547,5,5766,45,0.687,2.17,56.5,45.4,0
10771,56985,0.738,2,7931,53,0.848,3.77,60.6,54.7,0
10345,53184,0.478,5,2007,65,0.738,3.24,68.3,100.0,0
10600,55474,0.243,3,4485,69,0.656,3.44,83.5,70.3,0
10346,53200,0.876,2,5413,69,0.604,3.97,67.2,68.9,0
10620,55664,1.0,3,7424,61,0.622,3.31,80.2,53.2,0
10138,51290,0.53,1,4336,52,0.914,3.41,65.6,34.1,0
10542,54994,1.0,2,8720,51,0.542,3.82,67.4,87.5,1
10870,57885,0.802,1,7990,50,0.779,2.81,72.9,62.2,1
10633,55762,0.25,4,5447,62,0.679,2.62,50.8,41.3,0
10599,55461,0.891,4,2405,85,0.542,3.87,61.7,63.9,0
10899,58088,0.803,1,8226,26,0.822,2.0,48.0,29.5,1
10955,58620,0.9,4,5173,31,0.824,1.99,48.0,42.0,1
10428,53967,0.972,4,6092,31,0.954,1.85,26.5,14.7,1
10202,51880,0.104,1,1013,33,0.871,2.73,53.2,59.8,0
10785,57110,0.372,5,7761,51,0.619,3.08,58.2,59.6,1
10446,54149,0.158,5,6256,51,0.842,2.75,58.1,67.2,0
10839,57597,0.466,3,2029,65,0.581,2.94,94.3,79.0,0
10656,55930,0.33,0,6158,55,0.465,4.83,84.5,86.5,0
10750,56787,0.411,1,4181,48,0.953,2.29,55.1,31.3,0
10840,57610,1.0,7,7728,83,0.463,4.4,84.3,81.5,1
10109,51037,0.85,4,7774,50,0.795,1.96,45.6,46.7,1
10067,50637,0.151,4,2954,62,0.658,3.24,72.8,61.8,0
10743,56724,1.0,1,5765,62,0.683,3.81,89.4,89.2,1
10460,54300,0.333,6,4029,71,0.592,3.23,84.1,69.0,1
10115,51084,0.392,3,1216,47,0.661,3.2,77.3,63.8,0
10090,50862,0.231,4,1388,69,0.741,3.4,72.5,45.2,0
10093,50904,0.927,0,2601,42,0.84,2.59,64.8,46.4,0
10019,50192,0.602,5,7973,74,0.75,2.67,51.2,63.8,1
10011,50110,0.333,4,8724,77,0.745,3.17,63.9,61.8,0
10210,51943,0.126,2,5303,67,0.591,1.63,48.9,34.6,0
10571,55247,0.324,3,8838,26,0.762,2.6,60.2,46.9,1
10894,58046,1.0,5,8802,51,0.64,3.46,73.6,58.9,1
10861,57792,1.0,4,995,57,0.458,4.18,69.7,93.0,1
10655,55900,1.0,3,4229,61,0.555,3.26,73.1,73.1,0
10606,55524,0.297,1,2421,58,0.591,3.31,71.8,70.1,0
10301,52776,0.272,4,3162,56,0.767,3.26,72.9,67.4,0
10251,52324,1.0,9,7331,51,0.73,3.16,83.6,61.4,1
10806,57311,0.561,2,4554,57,0.76,3.84,76.7,69.7,1
10284,52618,0.517,8,2188,48,0.636,3.78,76.0,62.2,0
10748,56765,0.258,3,1371,58,0.555,3.27,42.3,51.0,0
10116,51095,0.829,9,7279,72,0.444,3.75,86.1,92.8,1
10540,54978,0.824,4,2829,84,0.754,4.42,99.4,82.8,0
10484,54508,0.896,2,6954,48,0.68,2.95,61.1,38.7,1
10341,53136,0.465,3,3671,67,0.77,3.28,60.3,80.0,0
10721,56522,0.2,7,4606,37,0.765,2.79,37.5,43.1,0
10411,53806,0.307,1,3973,39,0.842,2.03,42.0,43.9,0
10829,57507,0.276,4,1228,69,0.6,3.01,73.2,68.7,0
10288,52655,0.32,2,2850,64,0.596,3.32,84.6,69.1,0
10869,57874,0.641,3,2063,55,0.703,1.97,54.7,41.6,0
10540,54989,0.367,2,2055,78,0.656,3.91,100.0,100.0,0
10708,56387,0.806,4,4183,54,0.647,4.19,59.5,62.2,1
10721,56524,0.622,5,7130,38,0.698,2.53,32.8,42.7,0
10680,56138,0.958,7,2771,70,0.629,3.69,82.3,74.6,1
10548,55059,0.415,2,2580,51,0.705,1.76,39.4,44.8,0
10966,58720,0.751,6,4206,43,0.713,2.86,63.5,59.2,0
10242,52203,0.324,7,2260,34,0.748,3.46,51.5,51.3,1
10878,57927,1.0,3,6761,53,0.687,3.15,61.4,50.5,1
10835,57558,0.516,2,8011,47,0.663,3.1,57.2,53.8,1
10462,54304,0.898,1,2159,50,0.774,1.61,32.3,39.9,0
10101,50976,0.831,4,2907,44,0.786,3.38,63.2,71.6,1
10507,54694,0.495,3,5630,40,0.868,2.67,47.8,27.1,0
10097,50942,0.706,1,8657,44,0.704,1.94,56.6,26.2,1
10259,52388,0.987,6,7858,33,0.798,1.35,38.7,41.8,0
10350,53222,0.45,2,3993,60,0.57,3.17,61.3,58.9,0
10422,53883,0.598,6,2056,59,0.875,3.27,91.5,77.8,0
10942,58494,0.416,3,5097,56,0.711,3.75,83.8,92.4,0
10899,58096,0.096,5,3803,15,0.839,2.36,50.9,41.5,0
10515,54767,0.819,6,3229,72,0.48,4.14,93.8,100.0,0
10302,52790,0.505,2,6122,40,0.901,2.04,51.7,60.6,0
10098,50945,0.679,8,7282,67,0.684,2.64,67.2,21.7,0
10861,57794,0.458,10,6227,65,0.513,4.46,84.7,83.7,0
10902,58125,0.428,3,7764,52,0.655,3.7,71.2,74.2,0
10823,57447,0.33,4,5869,66,0.58,3.58,75.6,69.7,0
10443,54109,0.679,4,1697,85,0.517,3.14,99.5,71.7,0
10903,58132,0.421,7,3390,66,0.675,3.71,85.0,84.0,0
10353,53256,0.389,7,3842,68,0.561,3.7,77.6,65.5,0
10291,52691,0.399,0,1713,49,0.799,2.36,54.8,45.3,0
10603,55508,0.556,5,6757,49,0.681,3.25,77.0,62.4,1
10141,51320,0.454,1,1498,45,0.728,2.91,57.3,36.6,0
10987,58895,0.779,0,4930,47,0.76,2.92,62.4,64.1,0
10506,54692,0.298,5,3440,49,0.553,3.75,88.2,74.9,0
10600,55475,1.0,6,3580,73,0.626,2.92,75.8,74.8,0
10520,54801,0.583,5,4367,54,0.608,3.13,87.4,53.3,0
10373,53476,0.981,4,6443,37,0.757,2.3,51.1,61.9,1
10376,53506,1.0,1,4145,59,0.909,2.18,59.9,58.1,0
10268,52478,0.251,5,6791,65,0.791,2.49,61.0,67.8,0
10581,55334,0.549,4,8259,52,0.723,3.69,77.4,80.2,0
10656,55911,1.0,12,4048,66,0.546,4.65,89.3,92.8,1
10462,54305,0.266,5,6790,34,0.856,1.37,30.5,37.0,0
10984,58878,1.0,4,7257,46,0.705,2.82,32.8,52.7,0
10202,51875,0.097,3,2168,39,0.872,2.37,43.6,58.7,0
10788,57145,0.34,4,5068,70,0.492,3.46,97.0,71.8,0
10885,57969,0.268,5,1954,53,0.784,3.71,69.2,52.2,0
10314,52905,0.74,2,3193,37,0.781,2.16,59.2,55.2,1
10059,50571,0.266,5,3953,29,0.797,1.21,49.7,38.3,0
10155,51449,0.89,4,5158,42,0.886,2.79,43.6,29.0,1
10831,57523,0.533,3,5416,59,0.566,3.6,80.5,86.9,1
10546,55034,1.0,3,4083,60,0.849,2.67,43.7,45.3,0
10920,58297,0.954,3,8969,48,0.905,2.82,51.2,57.0,1
10603,55500,0.794,5,1521,59,0.533,2.69,62.6,66.9,0
10573,55258,0.385,8,7903,68,0.7,4.46,87.7,93.2,1
10350,53227,0.354,2,6726,44,0.611,3.09,74.9,50.6,1
10970,58770,1.0,10,8143,75,0.672,4.48,72.9,81.2,1
10430,53979,0.485,3,4152,55,0.705,2.83,67.8,71.5,1
10681,56156,1.0,4,7932,64,0.558,3.92,82.2,80.0,0
10380,53540,1.0,3,2721,44,0.656,3.13,80.8,45.1,1
10493,54582,0.874,3,1851,30,0.695,1.96,33.4,32.0,0
10305,52828,1.0,3,5121,54,0.652,2.87,59.3,60.5,1
10596,55435,0.671,5,2190,59,0.717,3.48,76.9,65.0,1
10143,51339,0.36,1,933,45,0.801,1.81,58.0,54.5,0
10354,53263,1.0,8,8728,62,0.698,3.23,77.0,66.2,0
10559,55153,1.0,4,3851,93,0.716,3.85,90.3,100.0,1
10068,50651,0.247,2,1802,48,0.814,2.66,35.5,44.2,0
10313,52903,0.922,3,3796,70,0.584,3.89,77.6,55.2,1
10246,52259,0.277,3,7183,43,0.64,2.48,75.4,56.1,0
10909,58199,0.327,8,6834,58,0.616,2.72,78.2,51.2,1
10838,57585,0.27,3,2095,49,0.807,2.14,59.7,27.4,0
10896,58065,0.383,1,8298,33,0.858,2.59,52.9,54.8,1
10492,54562,1.0,3,3515,59,0.813,3.09,56.9,59.6,0
10827,57482,0.897,1,3178,40,0.676,2.77,42.1,32.0,0
10624,55697,0.951,3,990,42,0.967,2.31,50.4,30.7,0
10280,52585,0.728,3,8018,23,0.862,2.42,30.3,46.4,1
10346,53197,0.962,5,2311,72,0.636,3.71,79.4,71.1,0
10684,56183,0.183,4,5115,17,0.734,1.09,34.7,46.8,1
10465,54334,0.335,6,4659,62,0.579,2.62,74.0,82.6,0
10135,51259,0.693,4,6622,96,0.55,4.29,96.4,76.2,0
10456,54251,0.986,1,8989,64,0.779,2.81,67.8,78.0,1
10103,50992,0.328,2,5514,31,1.0,1.43,30.5,19.9,0
10376,53505,0.228,2,1452,60,0.763,2.57,48.1,55.1,0
10012,50114,0.6,4,3311,64,0.461,4.38,81.4,100.0,0
10095,50920,0.044,6,8840,33,0.894,1.99,25.0,34.5,0
10270,52510,0.505,5,8466,56,0.722,2.22,42.4,42.9,1
10937,58464,0.351,1,8788,54,0.75,2.92,50.0,51.9,0
10904,58146,0.743,7,1033,84,0.551,3.71,91.7,88.1,0
10787,57138,0.131,1,4703,28,0.745,2.18,32.3,22.2,0
10098,50950,0.761,4,2131,55,0.757,2.36,68.4,30.4,1
10498,54618,0.422,0,2650,55,0.787,2.7,48.2,37.1,0
10406,53771,0.922,2,7699,60,0.878,2.57,50.4,60.8,0
10804,57298,0.739,4,7476,42,0.867,2.33,56.7,34.5,1
10308,52851,0.373,4,7657,41,0.761,2.19,47.2,41.2,1
10651,55876,0.426,5,6025,84,0.665,3.21,68.2,68.8,0
10829,57501,0.995,1,8882,78,0.722,3.48,62.4,51.1,0
10785,57116,0.396,2,8621,58,0.636,3.06,58.5,70.3,0
10601,55486,0.813,2,6217,50,0.79,2.78,66.9,51.9,1
10270,52506,0.228,2,979,52,0.727,2.6,46.0,39.3,0
10118,51115,0.241,3,7649,61,0.991,3.23,67.2,77.5,0
10766,56931,1.0,2,7522,57,0.589,2.75,65.2,44.1,1
10029,50299,0.73,5,2018,67,0.516,3.54,82.5,82.8,0
10182,51676,0.439,4,6016,79,0.492,4.85,92.6,78.1,1
10362,53348,0.749,7,1284,54,0.73,3.0,78.3,62.7,0
10297,52736,0.767,4,5259,59,0.573,2.89,73.4,55.8,0
10697,56292,0.321,4,8958,46,0.88,3.03,61.0,42.3,0
10887,57992,0.817,2,7313,63,0.59,2.87,65.0,56.1,1
10506,54683,0.339,7,1327,68,0.643,4.0,90.0,78.3,0
10784,57090,0.627,3,1833,54,0.424,3.33,58.7,58.4,1
10515,54764,1.0,7,5349,77,0.6,4.09,91.8,83.4,0
10466,54345,0.438,2,7474,73,0.812,4.2,100.0,81.6,0
10698,56315,0.454,5,3971,51,0.878,2.58,58.9,65.1,0
10231,52104,0.526,2,957,60,0.779,2.85,49.7,33.9,0
10505,54679,0.46,5,4096,57,0.737,2.83,62.0,82.1,0
10855,57737,0.653,4,8804,70,0.571,3.63,80.2,80.1,1
10864,57830,1.0,2,4771,43,0.825,2.04,39.6,28.9,0
10199,51838,0.524,0,5184,36,0.702,2.4,47.2,60.6,0
10704,56356,0.795,3,1362,48,0.568,3.38,73.7,63.5,0
10753,56806,0.568,6,908,51,0.679,3.04,80.7,34.0,0
10727,56567,1.0,6,1584,52,0.976,2.12,69.2,58.7,0
10063,50608,0.923,1,5452,37,0.767,1.98,55.9,18.7,1
10116,51094,0.512,6,5760,77,0.578,3.93,90.3,80.0,0
10469,54376,1.0,3,6760,66,0.682,3.64,71.6,51.7,1
10949,58564,1.0,3,8797,61,0.592,3.14,60.1,58.1,1
10930,58394,1.0,6,2473,53,0.826,2.09,69.7,35.4,0
10015,50161,0.219,6,1137,56,0.88,1.84,53.9,50.0,1
10020,50204,0.4,2,3040,48,0.59,3.55,67.5,72.3,0
10622,55677,1.0,0,6992,46,0.821,2.96,64.6,71.9,1
10617,55629,0.266,6,6116,46,0.648,3.14,58.2,60.4,0
10317,52935,0.425,4,2696,63,0.686,3.23,58.0,54.9,0
10988,58915,0.219,6,1293,44,0.668,3.07,60.0,59.6,0
10263,52436,0.974,5,1698,36,0.899,2.11,53.3,24.0,0
10132,51231,0.292,2,7956,67,0.781,2.28,60.5,41.6,0
10823,57441,0.657,2,5217,73,0.482,3.39,77.4,57.7,0
10735,56621,0.208,1,5738,45,0.837,3.22,53.1,29.5,0
10963,58689,0.297,0,2096,34,0.926,3.09,57.7,51.8,0
10498,54615,0.973,2,3520,49,0.701,2.51,60.5,69.9,1
10682,56170,1.0,3,8098,69,0.655,4.25,70.4,70.0,0
10673,56070,0.299,3,7822,64,0.492,3.56,91.5,70.4,0
10456,54252,0.785,4,7089,57,0.725,3.14,80.1,70.5,0
10879,57930,1.0,6,4697,48,0.722,3.27,57.7,59.1,0
10434,54035,0.15,2,7893,32,0.825,2.46,40.6,43.9,0
10720,56518,0.96,5,6908,49,0.782,2.58,61.6,49.9,1
10517,54776,0.852,6,5425,69,0.764,3.42,73.7,57.8,0
10421,53878,1.0,2,2636,48,0.659,2.18,54.8,23.4,0
10886,57982,1.0,3,2353,47,0.648,2.37,63.4,53.3,0
10090,50858,0.308,5,2630,48,0.85,2.89,72.9,65.0,0
10659,55964,1.0,3,4681,77,0.862,3.26,73.2,63.2,1
10774,57012,0.207,3,8260,56,0.674,3.14,64.2,43.5,0
10278,52562,0.309,4,5341,58,0.625,2.92,50.2,63.5,1
10410,53802,0.923,1,4495,47,0.757,2.38,61.3,19.8,0
10286,52641,0.937,1,2782,38,0.65,2.24,43.7,47.3,0
10484,54514,0.814,4,3525,56,0.88,3.11,70.4,47.6,0
10254,52348,0.38,5,6448,52,0.723,3.66,89.7,55.8,0
10738,56659,0.642,3,6604,71,0.78,2.42,49.7,61.7,0
10301,52782,1.0,4,1623,57,0.61,3.13,73.5,63.0,1
10492,54561,0.945,3,8403,54,0.651,3.26,46.9,54.5,1
10794,57199,0.279,6,7482,77,0.667,3.16,70.7,68.0,0
10823,57445,0.319,3,8949,74,0.569,3.17,62.8,71.4,0
10065,50616,0.345,6,1062,60,0.821,3.02,70.4,51.9,0
10774,57014,1.0,3,2901,43,0.661,3.06,62.8,50.9,0
10279,52576,0.591,1,4968,59,0.688,3.16,81.9,65.6,0
10828,57491,0.121,1,6141,15,0.912,2.04,27.3,26.0,0
10361,53341,1.0,7,5501,86,0.559,2.99,76.2,77.4,1
10622,55674,0.867,3,7200,49,0.72,3.13,76.2,68.7,1
10185,51706,0.648,5,5629,61,0.787,2.32,71.8,60.4,0
10819,57399,0.179,10,5568,60,0.704,2.73,56.2,65.6,0
10507,54696,0.762,1,3407,38,0.965,2.66,54.9,36.8,0
10159,51494,1.0,5,2479,63,0.656,3.64,81.3,56.7,0
10995,58969,1.0,4,5730,40,0.723,2.87,57.5,47.4,1
10488,54542,0.789,5,1390,53,0.585,3.1,69.7,65.4,0
10085,50804,0.843,1,1354,44,0.843,1.99,32.8,39.6,0
10613,55590,1.0,5,6625,74,0.614,3.87,65.8,69.3,0
10952,58588,0.384,3,7797,67,0.883,3.2,76.9,60.1,0
10103,50991,0.631,2,5649,20,1.0,1.76,24.9,17.5,1
10732,56602,0.112,4,1109,20,0.974,1.68,27.0,10.9,0
10962,58682,0.578,3,5945,42,0.69,3.02,51.4,49.4,0
10656,55937,0.979,6,7052,75,0.646,4.68,83.8,98.2,1
10378,53514,1.0,5,2138,54,0.586,3.33,82.4,71.6,0
10473,54419,0.753,2,3700,21,0.647,2.73,52.1,11.8,1
10766,56934,0.322,2,2758,58,0.63,3.08,76.7,64.3,1
10021,50220,1.0,3,3648,31,0.76,2.42,39.4,42.4,1
10936,58453,0.375,5,1835,69,0.552,3.9,77.0,69.2,0
10138,51289,0.501,5,1569,59,0.862,3.28,70.4,59.7,1
10344,53164,0.612,2,8133,48,0.804,2.83,58.4,38.8,1
10284,52619,0.386,5,7868,29,0.555,4.13,58.8,64.7,1
10389,53613,1.0,7,6062,61,0.638,4.01,81.3,68.4,0
10003,50044,0.361,1,6681,79,0.809,3.25,65.9,56.3,0
10910,58205,0.707,3,7037,38,0.841,2.51,68.2,31.7,1
10408,53793,0.688,9,7726,72,0.578,3.64,74.5,74.2,0
10384,53572,0.648,2,1847,37,0.761,2.29,32.6,45.2,0
10936,58443,0.687,4,4871,70,0.655,3.78,74.6,71.5,1
10159,51504,0.284,1,4979,58,0.747,3.52,73.1,66.2,0
10865,57839,0.838,5,7628,55,0.731,2.98,62.3,62.4,1
10981,58850,0.461,1,1237,65,0.564,3.3,68.3,54.6,0
10369,53440,1.0,0,7565,37,0.585,3.25,60.8,70.8,1
10204,51893,1.0,4,2379,54,0.622,2.12,36.3,45.7,1
10929,58388,0.383,5,3556,47,0.649,2.35,32.6,31.9,0
10899,58095,0.961,4,6162,15,0.875,1.85,45.4,28.6,1
10548,55050,0.296,2,5442,29,0.677,1.81,42.9,53.1,0
10159,51506,0.882,6,2815,66,0.691,3.83,79.3,53.6,0
10069,50671,1.0,6,4266,84,0.75,3.72,79.2,89.5,1
10865,57836,0.341,3,4351,56,0.598,3.23,63.4,70.9,0
10623,55690,0.518,4,2964,48,0.666,2.72,70.1,50.2,0
10093,50898,0.743,5,1096,58,0.804,2.41,61.8,41.3,1
10540,54983,0.366,5,1717,72,0.601,3.55,99.0,99.5,0
10289,52667,0.791,1,7464,34,0.811,3.04,56.4,41.9,1
10346,53194,0.463,3,2260,53,0.469,3.69,77.8,65.4,0
10312,52891,0.252,4,8628,55,0.572,2.73,80.7,32.5,0
10908,58189,1.0,5,6932,77,0.661,3.8,88.1,84.6,1
10524,54841,0.929,4,4766,61,0.767,3.81,52.2,69.1,0
10582,55341,0.324,7,8339,33,0.79,1.95,50.4,46.6,0
10826,57474,0.388,5,2110,52,0.749,3.02,70.1,56.3,0
10257,52371,0.257,2,6567,15,0.887,1.16,62.2,21.0,1
10706,56367,1.0,4,6479,55,0.863,3.04,54.2,39.1,0
10192,51770,0.902,3,2963,68,0.634,3.52,84.7,64.7,0
10787,57128,1.0,1,2695,18,0.885,2.09,26.8,34.7,1
10527,54856,1.0,5,4364,65,0.614,4.19,55.5,90.3,0
10055,50532,0.606,2,6546,47,0.663,3.1,65.4,29.7,1
10777,57033,0.621,3,7111,45,0.878,1.62,39.0,25.7,1
